sha256_hashed_ip,event_timestamp_utc,category,subcategory,event_json,digital_remedy_channel,digital_remedy_customer_ntf_status,Digital Remedy Customer Ltv
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:41:47 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615797""}",Facebook,no,1720.18
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:42:27 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615799""}",Facebook,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:42:38 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615800""}",Facebook,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:42:44 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615801""}",Other MKT Hardcoded Link,no,3781.74
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:43:18 UTC,checkout,,"{""amount"":""1378"",""account_id"":""7615802""}",Google,yes,1378.23
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:43:39 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615804""}",Other MKT Hardcoded Link,no,1407.26
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:44:25 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615805""}",Other MKT Hardcoded Link,no,538.63
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:44:34 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615806""}",Other MKT Hardcoded Link,no,994.35
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:45:36 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615808""}",Other MKT Hardcoded Link,no,880.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:45:50 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615809""}",Other MKT Hardcoded Link,no,251.31
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:46:17 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615810""}",Other MKT Hardcoded Link,no,753.26
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:46:49 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615812""}",Other MKT Hardcoded Link,no,1127.99
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:47:35 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615816""}",Other MKT Hardcoded Link,no,171.61
a1939dccdae72c788f6748a2001def800a128077d13941b354b4216a326fdb57,2022-11-17 16:48:22 UTC,checkout,,"{""amount"":""27"",""account_id"":""501375"")",Other,yes,42.46
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:48:23 UTC,checkout,,"{""amount"":""19"",""account_id"":""7615819""}",Facebook,yes,19.11
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:48:37 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615820""}",Other MKT Hardcoded Link,no,1619.54
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:48:51 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615824""}",Other MKT Hardcoded Link,no,354.34
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:49:21 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615825""}",Other MKT Hardcoded Link,no,2152.29
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:49:51 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615829""}",Other MKT Hardcoded Link,no,1085.68
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:50:41 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615832""}",Other MKT Hardcoded Link,no,727.05
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:50:47 UTC,checkout,,"{""amount"":""1077"",""account_id"":""7615833""}",Google,yes,1725.54
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:50:51 UTC,checkout,,"{""amount"":""316"",""account_id"":""7615835""}",Facebook,yes,315.96
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:51:01 UTC,checkout,,"{""amount"":""316"",""account_id"":""7615836""}",Pablo,yes,315.96
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:51:29 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615840""}",Other MKT Hardcoded Link,no,6814.83
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:51:50 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615844""}",Pablo,no,1339.15
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:52:13 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615848""}",Other MKT Hardcoded Link,no,4715.51
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:52:30 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615850""}",Other MKT Hardcoded Link,no,594.73
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:52:33 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615851""}",Other MKT Hardcoded Link,no,444.58
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:52:33 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615852""}",Other MKT Hardcoded Link,no,2062.99
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:53:22 UTC,checkout,,"{""amount"":""316"",""account_id"":""7615853""}",Pablo,yes,315.96
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:53:34 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615854""}",Other MKT Hardcoded Link,no,2130.81
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:53:40 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615855""}",Pablo,no,1396.48
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:54:18 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615857""}",Other MKT Hardcoded Link,yes,46.35
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:54:19 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615858""}",Other MKT Hardcoded Link,no,460.75
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:55:02 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615862""}",Other MKT Hardcoded Link,yes,140.68
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:55:11 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615864""}",Other MKT Hardcoded Link,no,909.68
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:55:20 UTC,checkout,,"{""amount"":""378"",""account_id"":""7615866""}",Other MKT Hardcoded Link,no,6814.83
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:55:35 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615867""}",Other MKT Hardcoded Link,yes,140.68
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:56:02 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615870""}",Other MKT Hardcoded Link,no,5430.47
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:56:20 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615873""}",Other MKT Hardcoded Link,no,1829.85
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:56:31 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615876""}",Other MKT Hardcoded Link,no,311.91
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:56:58 UTC,checkout,,"{""amount"":""13"",""account_id"":""7615879""}",Other MKT Hardcoded Link,no,727.05
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:57:03 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615880""}",Other MKT Hardcoded Link,no,2590.28
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:57:20 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615883""}",Other MKT Hardcoded Link,no,93.21
44404d55cecf661c84e18917aaa7d4f89f71b3a5d51412d2b051ad71dff696cf,2022-11-17 16:57:32 UTC,checkout,,"{""amount"":""101"",""account_id"":""501377"")",Other,no,5114.74
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:57:35 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615886""}",Other MKT Hardcoded Link,no,430.33
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:57:52 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615889""}",Other MKT Hardcoded Link,no,3390.7
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:58:42 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615899""}",Other MKT Hardcoded Link,yes,140.68
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:58:51 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615900""}",Other MKT Hardcoded Link,no,784.89
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:58:51 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615901""}",Other MKT Hardcoded Link,yes,46.35
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 16:59:07 UTC,checkout,,"{""amount"":""38"",""account_id"":""7615903""}",Facebook,yes,38.44
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 16:59:29 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615904""}",Other MKT Hardcoded Link,no,1880
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:00:02 UTC,checkout,,"{""amount"":""316"",""account_id"":""7615906""}",Pablo,yes,315.96
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:00:56 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615912""}",Other MKT Hardcoded Link,no,2479.78
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:01:01 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615914""}",Other MKT Hardcoded Link,no,217.77
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:02:00 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615919""}",Facebook,no,54.1
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:02:04 UTC,checkout,,"{""amount"":""648"",""account_id"":""7615920""}",Google,yes,1725.54
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:02:29 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615922""}",Other MKT Hardcoded Link,no,1691.95
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:02:31 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615924""}",Other MKT Hardcoded Link,yes,46.35
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:02:40 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615927""}",Pablo,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:03:07 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615932""}",Other MKT Hardcoded Link,no,606.51
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:03:44 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615933""}",Other MKT Hardcoded Link,no,250.1
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:03:53 UTC,checkout,,"{""amount"":""47"",""account_id"":""7615934""}",Facebook,no,76.59
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:04:01 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615935""}",Other MKT Hardcoded Link,no,200.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:04:11 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615936""}",Other MKT Hardcoded Link,no,618.51
8d35c994c20381f070866974ca4895364addc185934e4681b37ded99a7054b39,2022-11-17 17:04:37 UTC,checkout,,"{""amount"":""244"",""account_id"":""501378"")",Facebook,no,3632.5
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:04:38 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615938""}",Other MKT Hardcoded Link,no,221.29
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:05:04 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615939""}",Other MKT Hardcoded Link,no,169.12
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:05:06 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615940""}",Other MKT Hardcoded Link,no,3816.66
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:06:24 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615944""}",Other MKT Hardcoded Link,no,627.86
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:06:40 UTC,checkout,,"{""amount"":""38"",""account_id"":""7615947""}",Facebook,no,564.4
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:06:44 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615949""}",Other MKT Hardcoded Link,no,1635.03
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:06:53 UTC,checkout,,"{""amount"":""131"",""account_id"":""7615952""}",Bing,yes,130.68
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:06:53 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615951""}",Other MKT Hardcoded Link,no,1851.58
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:06:55 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615953""}",Other MKT Hardcoded Link,no,1938.21
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:08:06 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615959""}",Google,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:08:30 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615960""}",Other MKT Hardcoded Link,no,2604.94
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:08:55 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615963""}",Other MKT Hardcoded Link,no,712.54
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:09:17 UTC,checkout,,"{""amount"":""186"",""account_id"":""7615966""}",Pablo,yes,186.27
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:09:27 UTC,checkout,,"{""amount"":""316"",""account_id"":""7615968""}",Facebook,yes,315.96
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:09:44 UTC,checkout,,"{""amount"":""281"",""account_id"":""7615971""}",Facebook,yes,281.11
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:09:55 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615974""}",Facebook,no,326.68
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:10:04 UTC,checkout,,"{""amount"":""281"",""account_id"":""7615976""}",Facebook,no,1682.73
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:10:56 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615980""}",Other MKT Hardcoded Link,no,891.1
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:11:07 UTC,checkout,,"{""amount"":""1472"",""account_id"":""7615981""}",Other MKT Hardcoded Link,no,1926.21
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:11:35 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615982""}",Other MKT Hardcoded Link,no,1258.59
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:11:57 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615983""}",Other MKT Hardcoded Link,no,853.4
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:11:59 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615984""}",Other MKT Hardcoded Link,no,871.56
3e293b4cced10c45e172817903eff3315911ddb1c35c42937d4d31799175107c,2022-11-17 17:12:00 UTC,checkout,,"{""amount"":""199"",""account_id"":""501379"")",Other,no,571.9
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:12:10 UTC,checkout,,"{""amount"":""118"",""account_id"":""7615985""}",Facebook,yes,118.33
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:12:21 UTC,checkout,,"{""amount"":""19"",""account_id"":""7615987""}",Facebook,yes,19.3
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:12:26 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615988""}",Facebook,no,112.16
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:13:25 UTC,checkout,,"{""amount"":""46"",""account_id"":""7615989""}",Other MKT Hardcoded Link,no,362.31
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:13:31 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615991""}",Other MKT Hardcoded Link,no,492.16
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:13:34 UTC,checkout,,"{""amount"":""37"",""account_id"":""7615993""}",Facebook,yes,36.72
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:13:42 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615995""}",Other MKT Hardcoded Link,no,6685.89
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:13:46 UTC,checkout,,"{""amount"":""131"",""account_id"":""7615996""}",Google,no,1030.49
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:13:58 UTC,checkout,,"{""amount"":""68"",""account_id"":""7615997""}",Other MKT Hardcoded Link,no,1227.31
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:14:09 UTC,checkout,,"{""amount"":""141"",""account_id"":""7615999""}",Other MKT Hardcoded Link,no,2016.72
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:14:41 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616001""}",Other MKT Hardcoded Link,no,62.27
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:14:46 UTC,checkout,,"{""amount"":""46"",""account_id"":""7616002""}",Other MKT Hardcoded Link,no,72.65
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:15:12 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616004""}",Other MKT Hardcoded Link,no,1153.79
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:15:18 UTC,checkout,,"{""amount"":""37"",""account_id"":""7616005""}",Facebook,yes,36.72
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:15:23 UTC,checkout,,"{""amount"":""37"",""account_id"":""7616006""}",Google,yes,36.72
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:15:29 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616008""}",Other MKT Hardcoded Link,no,2887.97
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:16:10 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616014""}",Other MKT Hardcoded Link,no,1015.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:16:20 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616016""}",Other MKT Hardcoded Link,no,403.47
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:16:20 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616017""}",Other MKT Hardcoded Link,no,993.36
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:16:24 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616018""}",Other MKT Hardcoded Link,no,2064.3
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:17:30 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616022""}",Other MKT Hardcoded Link,yes,67.79
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:17:47 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616024""}",Other MKT Hardcoded Link,no,769.05
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:18:06 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616026""}",Other MKT Hardcoded Link,no,348.9
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:18:08 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616027""}",Other MKT Hardcoded Link,no,1443.23
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:18:27 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616028""}",Other MKT Hardcoded Link,no,114.14
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:18:47 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616030""}",Other MKT Hardcoded Link,yes,140.68
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:18:53 UTC,checkout,,"{""amount"":""46"",""account_id"":""7616031""}",Other MKT Hardcoded Link,no,1250.47
0a34c987e680372e5d8b801c5fa8cee42d31aff6d153a0762c16ab64d78d7bc2,2022-11-17 17:19:01 UTC,checkout,,"{""amount"":""347"",""account_id"":""501380"")",Google,yes,724
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:19:06 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616032""}",Other MKT Hardcoded Link,no,6063.09
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:19:24 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616033""}",Other MKT Hardcoded Link,no,1802.84
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:19:36 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616034""}",Other MKT Hardcoded Link,no,103.86
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:19:47 UTC,checkout,,"{""amount"":""141"",""account_id"":""7616037""}",Other MKT Hardcoded Link,no,838.25
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:20:38 UTC,checkout,,"{""amount"":""37"",""account_id"":""7616041""}",Pablo,yes,36.72
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:21:10 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616044""}",Other MKT Hardcoded Link,no,571.15
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:21:26 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616046""}",Other MKT Hardcoded Link,no,1564.99
87e6bf29aa1eb631324f5690df33da7aada2f9c516f75ca73eb2a8739fc8f3b7,2022-11-17 17:21:33 UTC,checkout,,"{""amount"":""93"",""account_id"":""501381"")",Other,no,5806.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:21:34 UTC,checkout,,"{""amount"":""46"",""account_id"":""7616047""}",Other MKT Hardcoded Link,no,128.73
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:21:35 UTC,checkout,,"{""amount"":""46"",""account_id"":""7616048""}",Other MKT Hardcoded Link,no,633.1
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-17 17:22:11 UTC,checkout,,"{""amount"":""68"",""account_id"":""7616052""}",Other MKT Hardcoded Link,no,5232.93
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-17 17:22:19 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7616053""}",Other MKT Hardcoded Link,yes,1170.71
